mfrON,mfrSUS,unitID,recordingID,depth,cond,layer,animalID,genoGroup
0.07018821077444792,0.17417074525511161,142.0,1.0,686.0,sync,l5,BTM2,TrkB_S1HP
0.7997634354655528,0.3026299868467165,143.0,1.0,646.0,sync,l5,BTM2,TrkB_S1HP
0.6484707157585489,0.14438939520842534,145.0,1.0,686.0,sync,l5,BTM2,TrkB_S1HP
0.08790144790164843,0.09791395264602226,147.0,1.0,666.0,sync,l5,BTM2,TrkB_S1HP
0.007190143971348197,0.77918454931611,151.0,1.0,626.0,sync,l5,BTM2,TrkB_S1HP
0.4898084840256058,1.2873256900374477,152.0,1.0,626.0,sync,l5,BTM2,TrkB_S1HP
1.7979007960277327,0.0895633237873594,155.0,1.0,606.0,sync,l5,BTM2,TrkB_S1HP
0.09553496695705356,0.4949843061503091,157.0,1.0,566.0,sync,l5,BTM2,TrkB_S1HP
0.21520953795186537,0.3611143094446554,158.0,1.0,586.0,sync,l5,BTM2,TrkB_S1HP
-0.11121135401730294,0.059883036778547644,159.0,1.0,586.0,sync,l5,BTM2,TrkB_S1HP
0.5180764728007615,0.12443457704670051,160.0,1.0,586.0,sync,l5,BTM2,TrkB_S1HP
0.33496132099100134,0.18872991209997755,161.0,1.0,566.0,sync,l5,BTM2,TrkB_S1HP
1.206965310884765,0.5955998926681328,162.0,1.0,566.0,sync,l5,BTM2,TrkB_S1HP
0.5911751735493008,0.30825010940138525,164.0,1.0,546.0,sync,l5,BTM2,TrkB_S1HP
-0.08329918446735272,0.13683079250342928,165.0,1.0,526.0,sync,l4,BTM2,TrkB_S1HP
-0.0620560242837874,0.1516052238831768,166.0,1.0,526.0,sync,l4,BTM2,TrkB_S1HP
5.325885103952667,1.2120599070167042,167.0,1.0,506.0,sync,l4,BTM2,TrkB_S1HP
1.0433258963042988,0.28588048788602366,168.0,1.0,486.0,sync,l4,BTM2,TrkB_S1HP
-0.09959474659078167,0.3586413268678835,170.0,1.0,446.0,sync,l4,BTM2,TrkB_S1HP
1.224223713369683,0.7495267407406758,171.0,1.0,446.0,sync,l4,BTM2,TrkB_S1HP
2.747354584808047,1.0077939742866335,172.0,1.0,406.0,sync,l23,BTM2,TrkB_S1HP
1.6249251919142207,0.9422758106077732,174.0,1.0,386.0,sync,l23,BTM2,TrkB_S1HP
-0.062362111310838804,0.22588942541481613,175.0,1.0,386.0,sync,l23,BTM2,TrkB_S1HP
-0.04760121082266489,0.2587973875760975,176.0,1.0,366.0,sync,l23,BTM2,TrkB_S1HP
0.542831303841831,0.2063923550960001,177.0,1.0,346.0,sync,l23,BTM2,TrkB_S1HP
2.784643591389743,0.7548840643754552,178.0,1.0,306.0,sync,l23,BTM2,TrkB_S1HP
0.9835845505843027,0.45418558013525256,179.0,1.0,286.0,sync,l23,BTM2,TrkB_S1HP
2.8432141949990863,1.5011120608794564,180.0,1.0,246.0,sync,l23,BTM2,TrkB_S1HP
1.609382513304027,0.5955982529550333,181.0,1.0,226.0,sync,l23,BTM2,TrkB_S1HP
